docname,topic,proportion
cv601_24759.txt,008,0.145102
cv182_7791.txt,000,0.20923
cv182_7791.txt,003,0.148283
cv182_7791.txt,017,0.14251
cv182_7791.txt,004,0.134022
cv182_7791.txt,005,0.124008
cv182_7791.txt,024,0.113604
cv182_7791.txt,002,0.075832
cv182_7791.txt,025,0.052511
cv666_20301.txt,017,0.699139
cv666_20301.txt,005,0.180858
cv666_20301.txt,018,0.072444
cv666_20301.txt,003,0.04756
cv661_25780.txt,021,0.878939
cv661_25780.txt,009,0.121061
cv539_21865.txt,003,0.328592
cv539_21865.txt,001,0.275114
cv539_21865.txt,029,0.188974
cv539_21865.txt,035,0.109729
cv539_21865.txt,004,0.097591
cv151_17231.txt,023,0.898142
cv151_17231.txt,022,0.050753
cv151_17231.txt,013,0.044395
cv151_17231.txt,000,0.00671
cv851_21895.txt,017,0.591905
cv851_21895.txt,015,0.193898
cv851_21895.txt,000,0.10312
cv851_21895.txt,007,0.091755
cv851_21895.txt,001,0.019322
cv355_18174.txt,013,1.0
cv656_25395.txt,002,0.252487
cv656_25395.txt,000,0.222918
cv656_25395.txt,006,0.173694
cv656_25395.txt,003,0.163385
cv656_25395.txt,037,0.161818
cv656_25395.txt,005,0.025697
cv665_29386.txt,013,0.582695
cv665_29386.txt,005,0.352538
cv665_29386.txt,023,0.064767
cv628_20758.txt,022,0.320097
cv628_20758.txt,010,0.209043
cv628_20758.txt,002,0.20206
cv628_20758.txt,000,0.09818
cv628_20758.txt,014,0.095206
cv628_20758.txt,001,0.075415
cv474_10682.txt,005,0.659074
cv474_10682.txt,015,0.150084
cv474_10682.txt,002,0.135275
cv474_10682.txt,030,0.055567
cv950_13478.txt,022,0.237115
cv950_13478.txt,018,0.174141
cv950_13478.txt,001,0.154523
cv950_13478.txt,020,0.147613
cv950_13478.txt,006,0.125256
cv950_13478.txt,009,0.055998
cv950_13478.txt,005,0.053539
cv950_13478.txt,002,0.051815
cv064_25842.txt,003,0.510433
cv064_25842.txt,009,0.3275
cv064_25842.txt,005,0.162067
cv104_19176.txt,000,1.0
cv029_19943.txt,027,0.908494
cv029_19943.txt,007,0.091506
cv056_14663.txt,003,0.915492
cv056_14663.txt,023,0.081671
cv056_14663.txt,008,0.002837
cv178_14380.txt,004,0.542701
cv178_14380.txt,000,0.280759
cv178_14380.txt,015,0.176541
cv968_25413.txt,000,0.310714
cv968_25413.txt,011,0.255555
cv968_25413.txt,018,0.226179
cv968_25413.txt,001,0.114631
cv968_25413.txt,013,0.050617
cv968_25413.txt,002,0.042304
cv420_28631.txt,002,0.691994
cv420_28631.txt,020,0.173684
cv420_28631.txt,010,0.134322
cv674_11593.txt,002,0.594961
cv674_11593.txt,024,0.405039
cv808_13773.txt,002,0.827064
cv808_13773.txt,000,0.092505
cv808_13773.txt,012,0.080432
cv185_28372.txt,005,0.464123
cv185_28372.txt,008,0.348636
cv185_28372.txt,007,0.096689
cv185_28372.txt,000,0.049549
cv185_28372.txt,004,0.041003
cv205_9676.txt,005,1.0
cv794_17353.txt,024,0.486476
cv794_17353.txt,011,0.260714
cv794_17353.txt,006,0.25281
cv514_12173.txt,003,0.506239
cv514_12173.txt,024,0.172992
cv514_12173.txt,006,0.163657
cv514_12173.txt,011,0.098339
cv514_12173.txt,012,0.058773
cv262_13812.txt,011,0.51886
cv262_13812.txt,015,0.291408
cv262_13812.txt,022,0.189732
cv680_10533.txt,008,0.584961
cv680_10533.txt,003,0.148953
cv680_10533.txt,024,0.089968
cv680_10533.txt,007,0.070343
cv680_10533.txt,004,0.055082
cv680_10533.txt,019,0.050693
cv257_11856.txt,013,0.613991
cv257_11856.txt,002,0.297081
cv257_11856.txt,008,0.052775
cv257_11856.txt,000,0.036152
cv144_5010.txt,003,0.323871
cv144_5010.txt,000,0.286026
cv144_5010.txt,017,0.258286
cv144_5010.txt,005,0.072669
cv144_5010.txt,037,0.059148
cv226_26692.txt,014,0.351053
cv226_26692.txt,009,0.297329
cv226_26692.txt,002,0.173074
cv226_26692.txt,022,0.0789
cv226_26692.txt,004,0.064923
cv226_26692.txt,013,0.034721
cv698_16930.txt,006,0.203804
cv698_16930.txt,014,0.191826
cv698_16930.txt,025,0.172021
cv698_16930.txt,020,0.158115
cv698_16930.txt,015,0.152812
cv698_16930.txt,011,0.121421
cv825_5168.txt,011,0.3746
cv825_5168.txt,008,0.360744
cv825_5168.txt,022,0.167303
cv825_5168.txt,031,0.097353
cv201_7421.txt,033,1.0
cv462_20788.txt,005,0.94439
cv462_20788.txt,017,0.049349
cv462_20788.txt,009,0.006261
cv934_20426.txt,003,0.245851
cv934_20426.txt,026,0.224201
cv934_20426.txt,007,0.204273
cv934_20426.txt,017,0.165732
cv934_20426.txt,001,0.1251
cv934_20426.txt,033,0.034843
cv634_11989.txt,004,0.501964
cv634_11989.txt,005,0.130116
cv634_11989.txt,023,0.123825
cv634_11989.txt,011,0.10966
cv634_11989.txt,013,0.067935
cv634_11989.txt,034,0.066501
cv135_12506.txt,010,0.676273
cv135_12506.txt,019,0.323727
cv501_12675.txt,005,0.620176
cv501_12675.txt,014,0.13571
cv501_12675.txt,022,0.096373
cv501_12675.txt,024,0.077626
cv501_12675.txt,008,0.070116
cv032_23718.txt,017,0.343021
cv032_23718.txt,003,0.283545
cv032_23718.txt,001,0.229981
cv032_23718.txt,000,0.092472
cv032_23718.txt,027,0.050982
cv678_14887.txt,018,0.647387
cv678_14887.txt,016,0.187703
cv678_14887.txt,022,0.16491
cv563_18610.txt,007,0.451483
cv563_18610.txt,018,0.291813
cv563_18610.txt,016,0.256704
cv524_24885.txt,000,0.350333
cv524_24885.txt,004,0.320699
cv524_24885.txt,011,0.129297
cv524_24885.txt,001,0.091286
cv524_24885.txt,006,0.059616
cv524_24885.txt,025,0.04877
cv172_12037.txt,008,0.458489
cv172_12037.txt,014,0.16557
cv172_12037.txt,015,0.11601
cv172_12037.txt,009,0.085258
cv172_12037.txt,031,0.057364
cv172_12037.txt,003,0.044266
cv172_12037.txt,007,0.040877
cv172_12037.txt,028,0.032166
cv945_13012.txt,002,0.72836
cv945_13012.txt,000,0.113272
cv945_13012.txt,023,0.109258
cv945_13012.txt,004,0.04911
cv493_14135.txt,000,0.46029
cv493_14135.txt,006,0.215098
cv493_14135.txt,033,0.142418
cv493_14135.txt,014,0.136628
cv493_14135.txt,025,0.045566
cv103_11943.txt,003,0.324602
cv103_11943.txt,014,0.236296
cv103_11943.txt,002,0.183735
cv103_11943.txt,010,0.180241
cv103_11943.txt,027,0.075126
cv897_11703.txt,022,0.342648
cv897_11703.txt,010,0.191836
cv897_11703.txt,014,0.188253
cv897_11703.txt,011,0.147142
cv897_11703.txt,001,0.130121
cv231_11028.txt,007,0.622119
cv231_11028.txt,004,0.126067
cv231_11028.txt,003,0.11841
cv231_11028.txt,017,0.072247
cv231_11028.txt,021,0.041823
cv231_11028.txt,023,0.019334
cv109_22599.txt,015,0.391924
cv109_22599.txt,001,0.263163
cv109_22599.txt,020,0.194375
cv109_22599.txt,023,0.123637
cv109_22599.txt,029,0.0269
cv888_25678.txt,004,0.456348
cv888_25678.txt,018,0.255896
cv888_25678.txt,011,0.106033
cv888_25678.txt,005,0.105092
cv888_25678.txt,033,0.076631
cv035_3343.txt,001,0.445321
cv035_3343.txt,005,0.183855
cv035_3343.txt,019,0.124822
cv035_3343.txt,016,0.097476
cv035_3343.txt,015,0.085149
cv035_3343.txt,035,0.063377
cv471_18405.txt,019,0.558076
cv471_18405.txt,007,0.138493
cv471_18405.txt,020,0.105282
cv471_18405.txt,014,0.098085
cv471_18405.txt,017,0.056257
cv471_18405.txt,008,0.043808
cv316_5972.txt,003,0.32639
cv316_5972.txt,000,0.300204
cv316_5972.txt,013,0.263966
cv316_5972.txt,023,0.109439
cv447_27334.txt,028,0.575471
cv447_27334.txt,008,0.298859
cv447_27334.txt,010,0.125669
cv167_18094.txt,013,1.0
cv596_4367.txt,037,1.0
cv800_13494.txt,005,0.471493
cv800_13494.txt,020,0.41945
cv800_13494.txt,031,0.090937
cv800_13494.txt,012,0.018121
cv140_7963.txt,029,0.460346
cv140_7963.txt,003,0.113412
cv140_7963.txt,001,0.104376
cv140_7963.txt,006,0.09432
cv140_7963.txt,008,0.091949
cv140_7963.txt,024,0.049605
cv140_7963.txt,007,0.045252
cv140_7963.txt,022,0.040741
cv025_29825.txt,002,0.44601
cv025_29825.txt,006,0.31299
cv025_29825.txt,014,0.154903
cv025_29825.txt,005,0.086097
cv341_25667.txt,013,0.339981
cv341_25667.txt,022,0.205477
cv341_25667.txt,008,0.177599
cv341_25667.txt,010,0.161813
cv341_25667.txt,005,0.11513
cv473_7869.txt,012,0.47676
cv473_7869.txt,001,0.133713
cv473_7869.txt,013,0.115625
cv473_7869.txt,005,0.115344
cv473_7869.txt,020,0.08144
cv473_7869.txt,018,0.077118
cv041_22364.txt,001,0.396128
cv041_22364.txt,015,0.194769
cv041_22364.txt,005,0.145279
cv041_22364.txt,003,0.121687
cv041_22364.txt,009,0.097317
cv041_22364.txt,000,0.044821
cv820_24157.txt,001,0.375854
cv820_24157.txt,008,0.154221
cv820_24157.txt,013,0.112587
cv820_24157.txt,000,0.101068
cv820_24157.txt,003,0.095799
cv820_24157.txt,031,0.08736
cv820_24157.txt,022,0.073111
cv785_23748.txt,000,0.698091
cv785_23748.txt,015,0.237491
cv785_23748.txt,011,0.064419
cv126_28821.txt,002,0.374536
cv126_28821.txt,022,0.281123
cv126_28821.txt,013,0.240546
cv126_28821.txt,009,0.067046
cv126_28821.txt,014,0.03675
cv291_26844.txt,012,0.453585
cv291_26844.txt,031,0.276801
cv291_26844.txt,007,0.269614
cv937_9816.txt,010,0.658508
cv937_9816.txt,003,0.227035
cv937_9816.txt,014,0.071619
cv937_9816.txt,031,0.042838
cv890_3515.txt,000,0.312627
cv890_3515.txt,015,0.254231
cv890_3515.txt,002,0.205643
cv890_3515.txt,001,0.113335
cv890_3515.txt,018,0.058285
cv890_3515.txt,003,0.055881
cv809_5012.txt,017,0.567043
cv809_5012.txt,022,0.195831
cv809_5012.txt,003,0.149355
cv809_5012.txt,013,0.087772
cv958_13020.txt,005,0.651018
cv958_13020.txt,000,0.346769
cv958_13020.txt,016,0.002213
cv456_20370.txt,032,0.954939
cv456_20370.txt,000,0.045061
cv564_12011.txt,010,0.301989
cv564_12011.txt,017,0.255457
cv564_12011.txt,002,0.245156
cv564_12011.txt,023,0.13108
cv564_12011.txt,018,0.066319
cv446_12209.txt,024,0.625182
cv446_12209.txt,017,0.123512
cv446_12209.txt,009,0.111682
cv446_12209.txt,006,0.092425
cv446_12209.txt,026,0.047199
cv916_17034.txt,008,0.855633
cv916_17034.txt,022,0.091094
cv916_17034.txt,015,0.053274
cv796_17243.txt,015,0.504052
cv796_17243.txt,022,0.179191
cv796_17243.txt,003,0.137252
cv796_17243.txt,011,0.101456
cv796_17243.txt,000,0.078049
cv590_20712.txt,006,0.349952
cv590_20712.txt,004,0.148156
cv590_20712.txt,015,0.116506
cv590_20712.txt,023,0.114632
cv590_20712.txt,005,0.0786
cv590_20712.txt,001,0.073064
cv590_20712.txt,000,0.060179
cv590_20712.txt,021,0.050386
cv590_20712.txt,039,0.008526
cv404_21805.txt,020,0.504541
cv404_21805.txt,022,0.337405
cv404_21805.txt,013,0.158054
cv985_5964.txt,005,0.599166
cv985_5964.txt,016,0.137882
cv985_5964.txt,004,0.132108
cv985_5964.txt,018,0.130843
cv600_25043.txt,007,0.36428
cv600_25043.txt,002,0.284121
cv600_25043.txt,030,0.243607
cv600_25043.txt,018,0.107992
cv642_29788.txt,002,0.661532
cv642_29788.txt,000,0.178836
cv642_29788.txt,005,0.102573
cv642_29788.txt,028,0.057059
cv979_2029.txt,002,0.631238
cv979_2029.txt,009,0.175583
cv979_2029.txt,017,0.171526
cv979_2029.txt,014,0.021653
cv242_11354.txt,035,1.0
cv699_7773.txt,021,0.607845
cv699_7773.txt,008,0.346869
cv699_7773.txt,002,0.045286
cv660_23140.txt,014,0.338132
cv660_23140.txt,002,0.237433
cv660_23140.txt,009,0.165495
cv660_23140.txt,024,0.129504
cv660_23140.txt,011,0.09107
cv660_23140.txt,022,0.038366
cv308_5079.txt,018,0.323596
cv308_5079.txt,014,0.197706
cv308_5079.txt,003,0.186731
cv308_5079.txt,016,0.125783
cv308_5079.txt,009,0.11377
cv308_5079.txt,036,0.052413
cv284_20530.txt,002,0.864352
cv284_20530.txt,012,0.135648
cv019_16117.txt,034,0.95116
cv019_16117.txt,024,0.04884
cv593_11931.txt,007,0.292992
cv593_11931.txt,019,0.209071
cv593_11931.txt,004,0.18181
cv593_11931.txt,010,0.124019
cv593_11931.txt,014,0.103541
cv593_11931.txt,025,0.088566
cv061_9321.txt,001,0.331976
cv061_9321.txt,008,0.228482
cv061_9321.txt,000,0.150794
cv061_9321.txt,004,0.071412
cv061_9321.txt,015,0.064517
cv061_9321.txt,025,0.062067
cv061_9321.txt,016,0.054177
cv061_9321.txt,033,0.036576
cv717_17472.txt,001,0.841047
cv717_17472.txt,029,0.139093
cv717_17472.txt,002,0.01986
cv955_26154.txt,020,1.0
cv977_4776.txt,022,0.689261
cv977_4776.txt,014,0.278413
cv977_4776.txt,019,0.032326
cv321_14191.txt,000,0.258473
cv321_14191.txt,033,0.159599
cv321_14191.txt,003,0.152978
cv321_14191.txt,006,0.132453
cv321_14191.txt,009,0.129071
cv321_14191.txt,002,0.116447
cv321_14191.txt,017,0.029896
cv321_14191.txt,039,0.021083
cv110_27832.txt,003,0.536828
cv110_27832.txt,013,0.463172
cv410_25624.txt,011,0.634588
cv410_25624.txt,004,0.208169
cv410_25624.txt,021,0.09039
cv410_25624.txt,024,0.066853
cv864_3087.txt,000,0.410629
cv864_3087.txt,001,0.233432
cv864_3087.txt,033,0.108831
cv864_3087.txt,021,0.100004
cv864_3087.txt,014,0.073129
cv864_3087.txt,017,0.041674
cv864_3087.txt,035,0.032302
cv769_8565.txt,008,0.373456
cv769_8565.txt,003,0.289738
cv769_8565.txt,012,0.114843
cv769_8565.txt,025,0.107345
cv769_8565.txt,002,0.066308
cv769_8565.txt,022,0.04831
cv429_7937.txt,013,0.500414
cv429_7937.txt,016,0.22359
cv429_7937.txt,008,0.162051
cv429_7937.txt,035,0.113944
cv016_4348.txt,008,0.297563
cv016_4348.txt,022,0.26287
cv016_4348.txt,011,0.225836
cv016_4348.txt,009,0.11868
cv016_4348.txt,030,0.074152
cv016_4348.txt,014,0.020898
cv039_5963.txt,006,0.344967
cv039_5963.txt,009,0.238533
cv039_5963.txt,021,0.167886
cv039_5963.txt,027,0.145005
cv039_5963.txt,005,0.05868
cv039_5963.txt,038,0.044928
cv828_21392.txt,005,1.0
cv071_12969.txt,007,0.33113
cv071_12969.txt,004,0.295198
cv071_12969.txt,014,0.271952
cv071_12969.txt,022,0.058639
cv071_12969.txt,012,0.043081
cv004_12641.txt,010,0.509505
cv004_12641.txt,011,0.232879
cv004_12641.txt,020,0.106113
cv004_12641.txt,005,0.084684
cv004_12641.txt,000,0.066819
cv441_15276.txt,010,0.354419
cv441_15276.txt,004,0.236203
cv441_15276.txt,014,0.1172
cv441_15276.txt,011,0.099086
cv441_15276.txt,017,0.072369
cv441_15276.txt,003,0.068549
cv441_15276.txt,030,0.052174
cv742_8279.txt,004,0.45842
cv742_8279.txt,007,0.3326
cv742_8279.txt,009,0.12088
cv742_8279.txt,003,0.088099
cv084_15183.txt,003,0.677922
cv084_15183.txt,016,0.134786
cv084_15183.txt,022,0.109049
cv084_15183.txt,009,0.078243
cv255_15267.txt,020,0.772366
cv255_15267.txt,018,0.16522
cv255_15267.txt,017,0.062414
cv183_19826.txt,010,0.828863
cv183_19826.txt,024,0.126831
cv183_19826.txt,019,0.044306
cv220_28906.txt,005,0.343849
cv220_28906.txt,036,0.238627
cv220_28906.txt,004,0.232705
cv220_28906.txt,000,0.145828
cv220_28906.txt,013,0.038991
cv586_8048.txt,029,0.636279
cv586_8048.txt,008,0.187623
cv586_8048.txt,007,0.072109
cv586_8048.txt,006,0.062942
cv586_8048.txt,017,0.041047
cv504_29120.txt,013,0.738005
cv504_29120.txt,002,0.217432
cv504_29120.txt,018,0.044563
cv303_27366.txt,004,0.36408
cv303_27366.txt,000,0.347209
cv303_27366.txt,013,0.226899
cv303_27366.txt,003,0.061811
cv121_18621.txt,022,0.593223
cv121_18621.txt,000,0.228732
cv121_18621.txt,013,0.091302
cv121_18621.txt,025,0.086743
cv142_23657.txt,011,0.390766
cv142_23657.txt,018,0.366712
cv142_23657.txt,002,0.193652
cv142_23657.txt,024,0.04887
cv300_23302.txt,008,0.41879
cv300_23302.txt,003,0.163312
cv300_23302.txt,014,0.124592
cv300_23302.txt,018,0.070206
cv300_23302.txt,001,0.069995
cv300_23302.txt,004,0.061116
cv300_23302.txt,023,0.051914
cv300_23302.txt,017,0.040074
cv297_10104.txt,012,0.603503
cv297_10104.txt,030,0.180237
cv297_10104.txt,033,0.121061
cv297_10104.txt,008,0.095199
cv652_15653.txt,014,0.309459
cv652_15653.txt,004,0.272381
cv652_15653.txt,000,0.217813
cv652_15653.txt,032,0.118176
cv652_15653.txt,022,0.082171
cv057_7962.txt,038,1.0
cv417_14653.txt,015,0.24582
cv417_14653.txt,000,0.243543
cv417_14653.txt,009,0.198024
cv417_14653.txt,001,0.142702
cv417_14653.txt,010,0.103208
cv417_14653.txt,029,0.066703
cv911_21695.txt,008,0.587589
cv911_21695.txt,028,0.155489
cv911_21695.txt,018,0.131225
cv911_21695.txt,030,0.125697
cv822_21545.txt,017,0.369553
cv822_21545.txt,008,0.331179
cv822_21545.txt,020,0.194504
cv822_21545.txt,007,0.104764
cv858_20266.txt,010,0.878861
cv858_20266.txt,003,0.074405
cv858_20266.txt,005,0.046733
cv755_24881.txt,007,0.785082
cv755_24881.txt,027,0.125136
cv755_24881.txt,013,0.072185
cv755_24881.txt,008,0.017597
cv003_12683.txt,004,0.426635
cv003_12683.txt,028,0.243129
cv003_12683.txt,017,0.189714
cv003_12683.txt,002,0.08784
cv003_12683.txt,003,0.052682
cv555_25047.txt,024,1.0
cv430_18662.txt,002,0.776521
cv430_18662.txt,003,0.223479
cv803_8584.txt,000,0.442335
cv803_8584.txt,009,0.2275
cv803_8584.txt,004,0.09334
cv803_8584.txt,018,0.077038
cv803_8584.txt,017,0.075936
cv803_8584.txt,021,0.045724
cv803_8584.txt,020,0.038127
cv624_11601.txt,010,0.366076
cv624_11601.txt,024,0.176326
cv624_11601.txt,011,0.168288
cv624_11601.txt,022,0.167911
cv624_11601.txt,034,0.069983
cv624_11601.txt,000,0.051416
cv727_5006.txt,035,0.807156
cv727_5006.txt,003,0.179349
cv727_5006.txt,011,0.013495
cv246_28668.txt,011,0.581271
cv246_28668.txt,008,0.226388
cv246_28668.txt,018,0.078617
cv246_28668.txt,013,0.058299
cv246_28668.txt,003,0.055425
cv491_12992.txt,002,0.445804
cv491_12992.txt,009,0.240425
cv491_12992.txt,011,0.15997
cv491_12992.txt,000,0.082984
cv491_12992.txt,023,0.070817
cv266_26644.txt,017,0.447736
cv266_26644.txt,026,0.149476
cv266_26644.txt,001,0.099344
cv266_26644.txt,018,0.09903
cv266_26644.txt,012,0.070584
cv266_26644.txt,011,0.068804
cv266_26644.txt,003,0.065025
cv281_24711.txt,020,0.765704
cv281_24711.txt,002,0.062805
cv281_24711.txt,006,0.050237
cv281_24711.txt,003,0.040048
cv281_24711.txt,025,0.037014
cv281_24711.txt,021,0.022633
cv281_24711.txt,000,0.02156
cv058_8469.txt,018,1.0
cv074_7188.txt,000,0.411647
cv074_7188.txt,022,0.200565
cv074_7188.txt,008,0.199285
cv074_7188.txt,009,0.188503
cv518_14798.txt,011,0.47996
cv518_14798.txt,002,0.252549
cv518_14798.txt,000,0.135262
cv518_14798.txt,028,0.132229
cv468_16844.txt,000,0.47679
cv468_16844.txt,008,0.177607
cv468_16844.txt,020,0.174786
cv468_16844.txt,013,0.120468
cv468_16844.txt,035,0.050349
cv311_17708.txt,013,0.28238
cv311_17708.txt,020,0.190644
cv311_17708.txt,000,0.175852
cv311_17708.txt,028,0.153077
cv311_17708.txt,001,0.143586
cv311_17708.txt,035,0.054461
cv509_17354.txt,000,0.381231
cv509_17354.txt,019,0.333099
cv509_17354.txt,011,0.175459
cv509_17354.txt,002,0.110211
cv500_10722.txt,008,0.474531
cv500_10722.txt,003,0.271455
cv500_10722.txt,024,0.139378
cv500_10722.txt,005,0.114635
cv196_28898.txt,010,0.310798
cv196_28898.txt,013,0.263928
cv196_28898.txt,016,0.173145
cv196_28898.txt,015,0.164209
cv196_28898.txt,005,0.08792
cv771_28466.txt,008,0.464697
cv771_28466.txt,014,0.211286
cv771_28466.txt,017,0.144918
cv771_28466.txt,025,0.093315
cv771_28466.txt,013,0.076931
cv771_28466.txt,004,0.008854
cv283_11963.txt,002,0.509345
cv283_11963.txt,019,0.149866
cv283_11963.txt,022,0.134804
cv283_11963.txt,012,0.083378
cv283_11963.txt,004,0.082249
cv283_11963.txt,034,0.040358
cv051_10751.txt,035,1.0
cv245_8938.txt,009,0.307279
cv245_8938.txt,006,0.247451
cv245_8938.txt,020,0.151004
cv245_8938.txt,022,0.08073
cv245_8938.txt,021,0.079124
cv245_8938.txt,001,0.07254
cv245_8938.txt,018,0.061872
cv533_9843.txt,000,0.316229
cv533_9843.txt,003,0.261065
cv533_9843.txt,006,0.133071
cv533_9843.txt,011,0.131659
cv533_9843.txt,036,0.094384
cv533_9843.txt,002,0.057126
cv533_9843.txt,001,0.006466
cv397_28890.txt,017,0.792297
cv397_28890.txt,016,0.162493
cv397_28890.txt,019,0.04521
cv215_23246.txt,005,0.99053
cv215_23246.txt,000,0.00947
cv960_28877.txt,021,0.483758
cv960_28877.txt,013,0.206384
cv960_28877.txt,004,0.135159
cv960_28877.txt,034,0.126847
cv960_28877.txt,002,0.047852
cv189_24248.txt,007,0.308302
cv189_24248.txt,031,0.260144
cv189_24248.txt,021,0.18857
cv189_24248.txt,003,0.140065
cv189_24248.txt,009,0.102919
cv378_21982.txt,002,0.51656
cv378_21982.txt,008,0.217228
cv378_21982.txt,006,0.189523
cv378_21982.txt,003,0.076689
cv163_10110.txt,006,0.326674
cv163_10110.txt,002,0.186073
cv163_10110.txt,019,0.133186
cv163_10110.txt,010,0.126906
cv163_10110.txt,008,0.121659
cv163_10110.txt,015,0.105501
cv427_11693.txt,000,0.419296
cv427_11693.txt,015,0.152551
cv427_11693.txt,017,0.130215
cv427_11693.txt,027,0.096744
cv427_11693.txt,007,0.049871
cv427_11693.txt,013,0.048549
cv427_11693.txt,025,0.046011
cv427_11693.txt,029,0.029475
cv427_11693.txt,001,0.027288
cv225_29083.txt,011,0.448681
cv225_29083.txt,008,0.31804
cv225_29083.txt,022,0.204395
cv225_29083.txt,018,0.028884
cv763_16486.txt,032,0.894024
cv763_16486.txt,002,0.084281
cv763_16486.txt,000,0.021695
cv798_24779.txt,000,0.601798
cv798_24779.txt,018,0.168436
cv798_24779.txt,015,0.167244
cv798_24779.txt,013,0.062522
cv295_17060.txt,009,0.301315
cv295_17060.txt,000,0.237944
cv295_17060.txt,018,0.149814
cv295_17060.txt,008,0.122835
cv295_17060.txt,004,0.093199
cv295_17060.txt,023,0.050205
cv295_17060.txt,022,0.044688
cv568_17065.txt,002,0.569944
cv568_17065.txt,000,0.168595
cv568_17065.txt,003,0.106749
cv568_17065.txt,013,0.1039
cv568_17065.txt,033,0.050813
cv695_22268.txt,010,0.722647
cv695_22268.txt,017,0.114395
cv695_22268.txt,020,0.111086
cv695_22268.txt,022,0.051872
cv788_26409.txt,003,0.295171
cv788_26409.txt,000,0.258181
cv788_26409.txt,009,0.229249
cv788_26409.txt,001,0.130016
cv788_26409.txt,023,0.087383
cv176_14196.txt,019,0.403502
cv176_14196.txt,006,0.239229
cv176_14196.txt,004,0.199551
cv176_14196.txt,011,0.157719
cv962_9813.txt,012,0.529486
cv962_9813.txt,010,0.124172
cv962_9813.txt,017,0.108695
cv962_9813.txt,018,0.104518
cv962_9813.txt,016,0.098501
cv962_9813.txt,031,0.034627
cv801_26335.txt,005,0.360395
cv801_26335.txt,010,0.320474
cv801_26335.txt,013,0.173407
cv801_26335.txt,019,0.074206
cv801_26335.txt,020,0.071516
cv778_18629.txt,000,0.303535
cv778_18629.txt,013,0.288569
cv778_18629.txt,009,0.184249
cv778_18629.txt,011,0.144971
cv778_18629.txt,026,0.078677
cv744_10091.txt,004,0.509328
cv744_10091.txt,002,0.287186
cv744_10091.txt,000,0.106114
cv744_10091.txt,031,0.049886
cv744_10091.txt,013,0.047485
cv439_17633.txt,023,1.0
cv199_9721.txt,013,0.291827
cv199_9721.txt,005,0.255185
cv199_9721.txt,009,0.198268
cv199_9721.txt,023,0.158798
cv199_9721.txt,035,0.095923
cv581_20790.txt,026,0.524263
cv581_20790.txt,003,0.315565
cv581_20790.txt,001,0.096903
cv581_20790.txt,005,0.063269
cv894_22140.txt,025,0.685389
cv894_22140.txt,006,0.231418
cv894_22140.txt,016,0.043226
cv894_22140.txt,013,0.039967
cv448_16409.txt,009,0.423795
cv448_16409.txt,033,0.205179
cv448_16409.txt,018,0.187117
cv448_16409.txt,012,0.110111
cv448_16409.txt,008,0.073798
cv131_11568.txt,003,0.502759
cv131_11568.txt,006,0.26297
cv131_11568.txt,005,0.112449
cv131_11568.txt,024,0.062972
cv131_11568.txt,020,0.05885
cv184_26935.txt,008,0.374755
cv184_26935.txt,005,0.213652
cv184_26935.txt,002,0.211467
cv184_26935.txt,018,0.200126
cv423_12089.txt,001,0.463224
cv423_12089.txt,016,0.154743
cv423_12089.txt,013,0.146827
cv423_12089.txt,002,0.125815
cv423_12089.txt,024,0.059112
cv423_12089.txt,035,0.050279
cv859_15689.txt,003,0.357482
cv859_15689.txt,001,0.352289
cv859_15689.txt,006,0.219312
cv859_15689.txt,004,0.070917
cv987_7394.txt,008,0.374769
cv987_7394.txt,016,0.313641
cv987_7394.txt,004,0.184971
cv987_7394.txt,000,0.126618
cv670_2666.txt,030,0.53892
cv670_2666.txt,014,0.337738
cv670_2666.txt,013,0.123342
cv210_9557.txt,000,0.408039
cv210_9557.txt,007,0.30795
cv210_9557.txt,008,0.128151
cv210_9557.txt,006,0.093386
cv210_9557.txt,017,0.060006
cv210_9557.txt,010,0.002468
cv073_23039.txt,018,0.257179
cv073_23039.txt,011,0.217283
cv073_23039.txt,013,0.148819
cv073_23039.txt,022,0.146687
cv073_23039.txt,001,0.124774
cv073_23039.txt,017,0.105259
cv438_8500.txt,008,0.380116
cv438_8500.txt,007,0.24151
cv438_8500.txt,010,0.175139
cv438_8500.txt,001,0.123685
cv438_8500.txt,020,0.07955
cv512_17618.txt,009,0.415695
cv512_17618.txt,017,0.172947
cv512_17618.txt,014,0.100025
cv512_17618.txt,018,0.087481
cv512_17618.txt,003,0.081688
cv512_17618.txt,015,0.077844
cv512_17618.txt,000,0.06432
cv133_18065.txt,026,1.0
cv664_4264.txt,037,1.0
cv100_12406.txt,014,0.333429
cv100_12406.txt,007,0.245941
cv100_12406.txt,010,0.159395
cv100_12406.txt,005,0.104087
cv100_12406.txt,004,0.061208
cv100_12406.txt,019,0.04943
cv100_12406.txt,022,0.04651
cv805_21128.txt,002,0.577377
cv805_21128.txt,020,0.418133
cv805_21128.txt,018,0.00449
cv644_18551.txt,011,0.585019
cv644_18551.txt,022,0.288602
cv644_18551.txt,004,0.126379
cv294_12695.txt,021,1.0
cv853_29119.txt,005,0.448217
cv853_29119.txt,004,0.256062
cv853_29119.txt,016,0.215326
cv853_29119.txt,028,0.080395
cv492_19370.txt,002,0.883332
cv492_19370.txt,003,0.070351
cv492_19370.txt,006,0.046317
cv006_17022.txt,000,0.443637
